comparison,feature_type,feature,species,positive_group,negative_group,effect_name,effect,p_value,q_value,significant_fdr_0_05
CRC_vs_Adenoma,rCLR,rCLR_Ruminococcus bromii,Ruminococcus bromii,CRC,Adenoma,mean_rCLR_difference,0.03240715208011702,0.9135648992289563,0.9283028255846899,False
CRC_vs_Adenoma,rCLR,rCLR_Lachnospira pectinoschiza,Lachnospira pectinoschiza,CRC,Adenoma,mean_rCLR_difference,0.015791389968137587,0.9196270982427769,0.9283028255846899,False
CRC_vs_Adenoma,PA,PA_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,CRC,Adenoma,prevalence_difference,-0.005569064240332655,0.9045617305924196,0.9306548574364317,False
Adenoma_vs_Control,rCLR,rCLR_Phocaeicola dorei,Phocaeicola dorei,Adenoma,Control,mean_rCLR_difference,0.03537319967500774,0.8123449602477775,0.9314195784864652,False
Adenoma_vs_Control,rCLR,rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,Adenoma,Control,mean_rCLR_difference,0.05199878616904163,0.8153865107385799,0.9314195784864652,False
Adenoma_vs_Control,rCLR,rCLR_Parasutterella excrementihominis,Parasutterella excrementihominis,Adenoma,Control,mean_rCLR_difference,0.019511554663752595,0.805086475146707,0.9314195784864652,False
Adenoma_vs_Control,rCLR,rCLR_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,Adenoma,Control,mean_rCLR_difference,0.039330689312268186,0.8266643883470014,0.9314195784864652,False
Adenoma_vs_Control,rCLR,rCLR_Parvimonas micra,Parvimonas micra,Adenoma,Control,mean_rCLR_difference,0.0029257245233566542,0.8269613080020017,0.9314195784864652,False
CRC_vs_Adenoma,PA,PA_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,CRC,Adenoma,prevalence_difference,-0.005098439093262214,0.9191826565146619,0.9354265120332914,False
CRC_vs_Adenoma,PA,PA_Coprococcus catus,Coprococcus catus,CRC,Adenoma,prevalence_difference,0.00509843909326213,0.9346201226243795,0.9354265120332914,False
CRC_vs_Adenoma,PA,PA_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,CRC,Adenoma,prevalence_difference,-0.003372813554004206,0.9354265120332914,0.9354265120332914,False
CRC_vs_Control,rCLR,rCLR_Streptococcus parasanguinis,Streptococcus parasanguinis,CRC,Control,mean_rCLR_difference,-0.03166176969363277,0.7964591395949779,0.9364959113918971,False
CRC_vs_Adenoma,rCLR,rCLR_Butyricimonas virosa,Butyricimonas virosa,CRC,Adenoma,mean_rCLR_difference,0.06531640639028946,0.9365291868861819,0.9365291868861819,False
Adenoma_vs_Control,rCLR,rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,Adenoma,Control,mean_rCLR_difference,0.04053739129284584,0.8495217037412977,0.9371012608280294,False
Adenoma_vs_Control,rCLR,rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,Adenoma,Control,mean_rCLR_difference,-0.03527111197384181,0.84591572631397,0.9371012608280294,False
Adenoma_vs_Control,rCLR,rCLR_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,Adenoma,Control,mean_rCLR_difference,0.018674939696203846,0.8824052743844071,0.9626221225097799,False
Adenoma_vs_Control,rCLR,rCLR_Alistipes inops,Alistipes inops,Adenoma,Control,mean_rCLR_difference,0.03367761553320205,0.8906503750324132,0.9626221225097799,False
CRC_vs_Control,PA,PA_Intestinibacter bartlettii,Intestinibacter bartlettii,CRC,Control,prevalence_difference,-0.0027045589212288945,0.955466988463451,0.9644808279772572,False
Adenoma_vs_Control,rCLR,rCLR_Flavonifractor plautii,Flavonifractor plautii,Adenoma,Control,mean_rCLR_difference,-0.0016888718447957696,0.9338179399550708,0.970082714322258,False
Adenoma_vs_Control,rCLR,rCLR_Ruminococcus bromii,Ruminococcus bromii,Adenoma,Control,mean_rCLR_difference,0.060809926494315714,0.9130904979022942,0.970082714322258,False
Adenoma_vs_Control,rCLR,rCLR_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,Adenoma,Control,mean_rCLR_difference,-0.11430141843040836,0.9316710397049018,0.970082714322258,False
Adenoma_vs_Control,rCLR,rCLR_Bacteroides caccae,Bacteroides caccae,Adenoma,Control,mean_rCLR_difference,-0.014933063798683477,0.9256612058268822,0.970082714322258,False
CRC_vs_Control,rCLR,rCLR_Bacteroides stercoris,Bacteroides stercoris,CRC,Control,mean_rCLR_difference,-0.08091388608857775,0.89316446712603,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Holdemanella biformis,Holdemanella biformis,CRC,Control,mean_rCLR_difference,-0.0343431246840251,0.8481299537407527,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Eubacterium ramulus,Eubacterium ramulus,CRC,Control,mean_rCLR_difference,0.00353470409232709,0.897030192008842,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Bacteroides eggerthii,Bacteroides eggerthii,CRC,Control,mean_rCLR_difference,-0.0347018712594789,0.9139799256824528,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,CRC,Control,mean_rCLR_difference,-0.002650665234886773,0.9215522054966214,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Eggerthella lenta,Eggerthella lenta,CRC,Control,mean_rCLR_difference,-0.04336518826903302,0.8883264854675714,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Bacteroides intestinalis,Bacteroides intestinalis,CRC,Control,mean_rCLR_difference,0.002237221988519139,0.877583194672441,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,CRC,Control,mean_rCLR_difference,0.06598346597749022,0.8896854261293496,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Phocaeicola massiliensis,Phocaeicola massiliensis,CRC,Control,mean_rCLR_difference,-0.025366048581175776,0.9274984306664745,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Megamonas funiformis,Megamonas funiformis,CRC,Control,mean_rCLR_difference,-0.006340719390763545,0.882634528801164,0.9729640400128703,False
CRC_vs_Control,rCLR,rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,CRC,Control,mean_rCLR_difference,0.033603690944495376,0.9003582574099873,0.9729640400128703,False
Adenoma_vs_Control,rCLR,rCLR_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,Adenoma,Control,mean_rCLR_difference,-0.013433528491106128,0.9550555830036096,0.973247117917964,False
Adenoma_vs_Control,rCLR,rCLR_Veillonella atypica,Veillonella atypica,Adenoma,Control,mean_rCLR_difference,0.06163773050372656,0.9541930280899897,0.973247117917964,False
CRC_vs_Control,rCLR,rCLR_Bacteroides uniformis,Bacteroides uniformis,CRC,Control,mean_rCLR_difference,0.006132926633142244,0.9460536243796303,0.9762813625143224,False
CRC_vs_Control,rCLR,rCLR_Alistipes inops,Alistipes inops,CRC,Control,mean_rCLR_difference,0.007408557347158867,0.9580331127476995,0.9762813625143224,False
CRC_vs_Control,rCLR,rCLR_Acidaminococcus intestini,Acidaminococcus intestini,CRC,Control,mean_rCLR_difference,0.009583549674094749,0.9564008791005496,0.9762813625143224,False
Adenoma_vs_Control,rCLR,rCLR_Anaerostipes hadrus,Anaerostipes hadrus,Adenoma,Control,mean_rCLR_difference,-0.0014104000191694777,0.985048870698806,0.985048870698806,False
Adenoma_vs_Control,rCLR,rCLR_Bacteroides salyersiae,Bacteroides salyersiae,Adenoma,Control,mean_rCLR_difference,0.006392319067051528,0.9790577067679741,0.985048870698806,False
CRC_vs_Control,rCLR,rCLR_Ruminococcus bromii,Ruminococcus bromii,CRC,Control,mean_rCLR_difference,0.09321707857443273,0.9873830228412304,0.9962165354442319,False
CRC_vs_Control,rCLR,rCLR_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,CRC,Control,mean_rCLR_difference,-0.012523595480651295,0.9962165354442319,0.9962165354442319,False
Adenoma_vs_Control,PA,PA_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,Adenoma,Control,prevalence_difference,-0.004186602870813405,0.9049304519105845,0.9982222510766242,False
Adenoma_vs_Control,PA,PA_Phocaeicola coprocola,Phocaeicola coprocola,Adenoma,Control,prevalence_difference,0.004813512422897348,0.9146819059440783,0.9986833054695549,False
Adenoma_vs_Control,PA,PA_Roseburia intestinalis,Roseburia intestinalis,Adenoma,Control,prevalence_difference,-0.0011241136795987483,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,Adenoma,Control,prevalence_difference,0.002370726926846145,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Eubacterium ramulus,Eubacterium ramulus,Adenoma,Control,prevalence_difference,-0.005202628696604594,0.9341654423666993,1.0,False
Adenoma_vs_Control,PA,PA_Veillonella atypica,Veillonella atypica,Adenoma,Control,prevalence_difference,-0.004806306565976803,0.9348713041051464,1.0,False
Adenoma_vs_Control,PA,PA_Barnesiella intestinihominis,Barnesiella intestinihominis,Adenoma,Control,prevalence_difference,-0.0030048423358505216,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Adenoma,Control,prevalence_difference,-0.002449991352971692,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Clostridium sp. CAG:58,Clostridium sp. CAG:58,Adenoma,Control,prevalence_difference,0.000778232547414548,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Bacteroides caccae,Bacteroides caccae,Adenoma,Control,prevalence_difference,-0.002377932783766634,1.0,1.0,False
Adenoma_vs_Control,PA,PA_Anaerotignum lactatifermentans,Anaerotignum lactatifermentans,Adenoma,Control,prevalence_difference,0.001095290251916764,1.0,1.0,False
CRC_vs_Control,PA,PA_Streptococcus parasanguinis,Streptococcus parasanguinis,CRC,Control,prevalence_difference,0.0005835562817589901,1.0,1.0,False
