comparison,description,feature,species,group_col,group1,group2,filters,n_group1,n_group2,prevalence_group1,prevalence_group2,prevalence_diff_group1_minus_group2,n_strata_total,n_strata_used,cmh_statistic,p_value,common_odds_ratio,common_odds_ratio_ci_low,common_odds_ratio_ci_high,q_value_bh,significant_fdr_0_05
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides caccae,Bacteroides caccae,Condition,CRC,Adenoma,none,671,209,0.6676602086438153,0.5789473684210527,0.0887128402227626,10,5,0.7443718818578302,0.3882639975250971,1.1732457254818207,0.8158871476052988,1.6871273636329849,0.7989278410612575,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Dorea longicatena,Dorea longicatena,Condition,CRC,Adenoma,none,671,209,0.7853949329359166,0.7607655502392344,0.024629382696682134,10,5,0.6979259409817559,0.40348148692113106,1.1976579997260701,0.7830705623375496,1.831743846973457,0.814575832086057,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,Condition,CRC,Adenoma,none,671,209,0.5722801788375559,0.631578947368421,-0.05929876853086513,10,5,0.6396458864351949,0.4238390558994255,0.8573241480262945,0.586795203678397,1.2525744760378845,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,Condition,CRC,Adenoma,none,671,209,0.3889716840536513,0.3923444976076555,-0.003372813554004206,10,5,0.6179203106735707,0.4318211629408406,1.1630161914730281,0.7981912923977981,1.6945895983970756,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,Condition,CRC,Adenoma,none,671,209,0.2533532041728763,0.22009569377990432,0.033257510392972006,10,5,0.5980908409963179,0.43930738523606305,1.1821031488100808,0.7736653882231405,1.806165657269496,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Klebsiella pneumoniae,Klebsiella pneumoniae,Condition,CRC,Adenoma,none,671,209,0.26527570789865873,0.17703349282296652,0.08824221507569222,10,5,0.5829259868722197,0.44516770752085333,1.1803075022525353,0.7635086753611174,1.8246365035927206,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Alistipes putredinis,Alistipes putredinis,Condition,CRC,Adenoma,none,671,209,0.7302533532041728,0.6889952153110048,0.04125813789316801,10,5,0.5555894804563213,0.4560427866234775,1.1638141594947145,0.7820913855035864,1.731847994935085,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Coprobacter fastidiosus,Coprobacter fastidiosus,Condition,CRC,Adenoma,none,671,209,0.3025335320417288,0.2535885167464115,0.04894501529531731,10,5,0.5502146596002282,0.45822999760895144,1.1605311300754435,0.776946328461205,1.7334949076105157,0.8310272837992849,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Eggerthella lenta,Eggerthella lenta,Condition,CRC,Adenoma,none,671,209,0.7078986587183308,0.6411483253588517,0.06675033335947911,10,5,0.5267919685422622,0.46795871389586996,1.1462220962523668,0.7907802590183727,1.6614287963739434,0.8345263731143016,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Gemmiger formicilis,Gemmiger formicilis,Condition,CRC,Adenoma,none,671,209,0.7078986587183308,0.7511961722488039,-0.043297513530473064,10,5,0.4515700982140474,0.501590281323623,0.8708946055607556,0.5813617273920637,1.3046221969189402,0.8663048041544641,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Eubacterium ramulus,Eubacterium ramulus,Condition,CRC,Adenoma,none,671,209,0.6229508196721312,0.6363636363636364,-0.01341281669150518,10,5,0.4507668633208427,0.5019710080147362,0.8790206956670102,0.6032564747368345,1.2808439126127715,0.8663048041544641,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides uniformis,Bacteroides uniformis,Condition,CRC,Adenoma,none,671,209,0.940387481371088,0.9090909090909091,0.0312965722801789,10,5,0.41752739103189707,0.5181734136590357,0.8012048429842349,0.4124964005792212,1.5562055802668948,0.8800723057383623,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Veillonella parvula,Veillonella parvula,Condition,CRC,Adenoma,none,671,209,0.503725782414307,0.45454545454545453,0.04918032786885246,10,5,0.38774548974842,0.5334868548861187,0.8893496296854806,0.6145622173712076,1.2870019364434122,0.8919233355127297,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_[Eubacterium] siraeum,[Eubacterium] siraeum,Condition,CRC,Adenoma,none,671,209,0.46646795827123694,0.48325358851674644,-0.016785630245509497,10,5,0.36560133943515927,0.5454117324712664,1.1305726638224565,0.7587138419351681,1.6846859481599212,0.8978316211450078,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Phocaeicola massiliensis,Phocaeicola massiliensis,Condition,CRC,Adenoma,none,671,209,0.3561847988077496,0.32057416267942584,0.03561063612832377,10,5,0.3481657224468423,0.5551533111510948,1.1220030168571569,0.7665101763083153,1.6423666752862451,0.9000212771691992,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Roseburia faecis,Roseburia faecis,Condition,CRC,Adenoma,none,671,209,0.639344262295082,0.6794258373205742,-0.040081575025492144,10,5,0.30119019628340493,0.5831372349642434,0.8979391386792824,0.6096507936780535,1.3225517052273084,0.9312788677787172,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,Condition,CRC,Adenoma,none,671,209,0.4262295081967213,0.3349282296650718,0.09130127853164949,10,5,0.26301791030579735,0.6080543497847515,1.102283073018029,0.7596038891945089,1.5995547025838646,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Roseburia hominis,Roseburia hominis,Condition,CRC,Adenoma,none,671,209,0.7108792846497765,0.6889952153110048,0.021884069338771628,10,5,0.2573639046598034,0.6119369991609506,1.1048999066449736,0.7523013861734584,1.6227589449404394,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_[Ruminococcus] lactaris,[Ruminococcus] lactaris,Condition,CRC,Adenoma,none,671,209,0.3412816691505216,0.3684210526315789,-0.027139383481057322,10,5,0.2391203319826465,0.6248421804303147,1.10595503573492,0.7400683331038059,1.6527346007870118,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_[Eubacterium] rectale,[Eubacterium] rectale,Condition,CRC,Adenoma,none,671,209,0.7719821162444114,0.7990430622009569,-0.027060945956545512,10,5,0.20065780221012983,0.65419041014309,0.90455982277778,0.5831350945032607,1.403154227376369,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Proteobacteria bacterium CAG:139,Proteobacteria bacterium CAG:139,Condition,CRC,Adenoma,none,671,209,0.28315946348733234,0.24401913875598086,0.039140324731351483,10,5,0.18702466673722834,0.66540458506563,1.0951361930661643,0.7223470844981916,1.6603144210052578,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,Condition,CRC,Adenoma,none,671,209,0.3353204172876304,0.2966507177033493,0.038669699584281125,10,5,0.18645742817156236,0.6658815712057038,0.9171954198075195,0.6193817355610164,1.3582051097356247,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Coprococcus eutactus,Coprococcus eutactus,Condition,CRC,Adenoma,none,671,209,0.21758569299552907,0.2727272727272727,-0.055141579731743634,10,5,0.17823572244299316,0.6728938373214186,0.9073037887661007,0.5783340326847305,1.4233991406106228,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides finegoldii,Bacteroides finegoldii,Condition,CRC,Adenoma,none,671,209,0.29508196721311475,0.2822966507177033,0.012785316495411425,10,5,0.16600365491928404,0.6836881865795132,0.9210833395136774,0.6219152363419622,1.3641642281025828,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Lachnospira eligens,Lachnospira eligens,Condition,CRC,Adenoma,none,671,209,0.6289120715350224,0.5741626794258373,0.05474939210918506,10,5,0.16439285220364167,0.6851439097421305,1.0829325070579088,0.7376527620177615,1.5898304395076472,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Blautia wexlerae,Blautia wexlerae,Condition,CRC,Adenoma,none,671,209,0.8956780923994039,0.861244019138756,0.034434073260647846,10,5,0.14852381010502355,0.6999500684302413,0.8959864741295143,0.5135635135830546,1.5631791211608521,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bifidobacterium bifidum,Bifidobacterium bifidum,Condition,CRC,Adenoma,none,671,209,0.19523099850968703,0.215311004784689,-0.020080006275001977,10,5,0.13922707737223317,0.709050614104606,1.0871280272603103,0.7034069704410171,1.6801757692476487,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Oscillibacter sp. 57_20,Oscillibacter sp. 57_20,Condition,CRC,Adenoma,none,671,209,0.5290611028315947,0.46411483253588515,0.06494627029570954,10,5,0.13746685265831482,0.7108124039964553,1.072636066782805,0.7412947998144694,1.5520790541782354,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,Condition,CRC,Adenoma,none,671,209,0.9210134128166915,0.9090909090909091,0.011922503725782407,10,5,0.13067568782415687,0.7177324888668541,0.8991900227927964,0.4988669451779878,1.6207582099905107,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Condition,CRC,Adenoma,none,671,209,0.20417287630402384,0.1722488038277512,0.03192407247627263,10,5,0.12292145767740793,0.7258872819635552,1.0839813631224515,0.6912070291246247,1.699947405171646,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides stercoris,Bacteroides stercoris,Condition,CRC,Adenoma,none,671,209,0.6125186289120715,0.507177033492823,0.10534159541924859,10,5,0.1222502935829319,0.726606565005421,1.0664906037298894,0.7424151543962857,1.5320298907005099,0.9481329567753665,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Holdemanella biformis,Holdemanella biformis,Condition,CRC,Adenoma,none,671,209,0.30700447093889716,0.2822966507177033,0.024707820221193832,10,5,0.0913449137650644,0.7624742886847733,1.0634824262469875,0.7111007435803315,1.5904847254718322,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,Condition,CRC,Adenoma,none,671,209,0.18628912071535023,0.19138755980861244,-0.005098439093262214,10,5,0.08525526229727903,0.7702980638567312,1.072083771225035,0.674492180170712,1.7040429026667037,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Lachnospira pectinoschiza,Lachnospira pectinoschiza,Condition,CRC,Adenoma,none,671,209,0.44709388971684055,0.430622009569378,0.016471880147462536,10,5,0.07988643422108169,0.777451370582691,1.0534542411665782,0.7314336708945138,1.517247403820844,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Eubacterium ventriosum,Eubacterium ventriosum,Condition,CRC,Adenoma,none,671,209,0.5439642324888226,0.49282296650717705,0.05114126598164559,10,5,0.06878366267575314,0.7931160672810926,1.049934801652168,0.7284210337627041,1.513359769453735,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Phocaeicola coprocola,Phocaeicola coprocola,Condition,CRC,Adenoma,none,671,209,0.21311475409836064,0.1674641148325359,0.045650639265824744,10,5,0.06742271369089214,0.7951269439956711,1.0632850361660617,0.6723127747745984,1.6816206839349486,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Bacteroides eggerthii,Bacteroides eggerthii,Condition,CRC,Adenoma,none,671,209,0.32786885245901637,0.3014354066985646,0.026433445760451757,10,5,0.05575999415034177,0.8133274951883409,1.0471629734472772,0.7094968785923853,1.5455322300141145,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,Condition,CRC,Adenoma,none,671,209,0.8554396423248882,0.8708133971291866,-0.015373754804298367,10,5,0.055400504814588636,0.8139191485317232,0.9421078433930453,0.5705326069103959,1.5556817924730644,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Anaerobutyricum hallii,Anaerobutyricum hallii,Condition,CRC,Adenoma,none,671,209,0.8137108792846498,0.784688995215311,0.02902188406933881,10,5,0.053006415846090976,0.8179121013390664,1.0547539170652842,0.6668911576653038,1.6681969955326648,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Desulfovibrio piger,Desulfovibrio piger,Condition,CRC,Adenoma,none,671,209,0.20715350223546944,0.19617224880382775,0.010981253431641691,10,5,0.0528789590931065,0.8181273168892809,1.0536001378566278,0.6714853092274061,1.6531608886108424,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Anaerostipes hadrus,Anaerostipes hadrus,Condition,CRC,Adenoma,none,671,209,0.849478390461997,0.8373205741626795,0.012157816299317559,10,5,0.05220456762155925,0.8192706238053593,0.9441221386879318,0.5744762420246348,1.551616146246916,0.9528473559475374,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Paraprevotella xylaniphila,Paraprevotella xylaniphila,Condition,CRC,Adenoma,none,671,209,0.33681073025335323,0.3062200956937799,0.030590634559573338,10,5,0.04146474659243451,0.8386434734337467,1.0402038900833621,0.7124015684788253,1.518840189045317,0.9648908780366763,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,Condition,CRC,Adenoma,none,671,209,0.7704918032786885,0.69377990430622,0.07671189897246844,10,5,0.032811523425885766,0.8562580701206576,1.040656957139638,0.6749612348489078,1.6044875565121246,0.9671675426926644,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Condition,CRC,Adenoma,none,671,209,0.16095380029806258,0.11483253588516747,0.046121264412895116,10,5,0.03169434573908008,0.8587001547271319,0.9556123678247164,0.5716050518646478,1.5975978423574175,0.9671675426926644,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Alistipes inops,Alistipes inops,Condition,CRC,Adenoma,none,671,209,0.2488822652757079,0.27751196172248804,-0.02862969644678015,10,5,0.021161093665163284,0.884340959642266,0.9698081264211396,0.6427663618717901,1.463249880304228,0.9708993427092536,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Alistipes shahii,Alistipes shahii,Condition,CRC,Adenoma,none,671,209,0.6795827123695977,0.6124401913875598,0.06714252098203788,10,5,0.0202293333897826,0.8868984458001653,1.0284734710414005,0.6980187524270314,1.5153714380281227,0.9708993427092536,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Odoribacter splanchnicus,Odoribacter splanchnicus,Condition,CRC,Adenoma,none,671,209,0.7406855439642325,0.6889952153110048,0.051690328653227646,10,5,0.01655359791289142,0.8976260654987772,1.0298732537851727,0.6621711053986139,1.601759590859186,0.9708993427092536,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Dorea formicigenerans,Dorea formicigenerans,Condition,CRC,Adenoma,none,671,209,0.7630402384500745,0.7416267942583732,0.021413444191701325,10,5,0.013642544698513025,0.907017510104354,0.9758912808819944,0.6478865501155416,1.469954565242416,0.9708993427092536,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Coprococcus catus,Coprococcus catus,Condition,CRC,Adenoma,none,671,209,0.6318926974664679,0.6267942583732058,0.00509843909326213,10,5,0.013535148900122765,0.9073825632796763,0.9779799700250977,0.6732388663576222,1.4206619218894454,0.9708993427092536,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Blautia obeum,Blautia obeum,Condition,CRC,Adenoma,none,671,209,0.8152011922503726,0.7942583732057417,0.02094281904463091,10,5,0.004632066593297577,0.9457384391690408,0.9845639085546979,0.6292596197750442,1.5404867237072115,0.9865233187483756,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Coprococcus comes,Coprococcus comes,Condition,CRC,Adenoma,none,671,209,0.6780923994038748,0.7081339712918661,-0.03004157188799128,10,5,0.002709456264606905,0.9584869108148087,0.989552007010091,0.6655459544473629,1.4712931061098409,0.9865233187483756,False
CRC_vs_Adenoma__all,"CRC vs Adenoma, all samples",PA_Blautia sp. CAG:257,Blautia sp. CAG:257,Condition,CRC,Adenoma,none,671,209,0.3323397913561848,0.32057416267942584,0.011765628676758955,10,5,0.001927850649529725,0.9649782994762661,1.0084908086656361,0.6902955395248026,1.4733598189888426,0.9865233187483756,False
