feature,species,group_a,group_b,n_group_a,n_group_b,n_blocks,blocks,z,p_value,median_group_a,median_group_b,median_difference_a_minus_b,direction,comparison,test,blocking_variable,filter_sex,filter_condition,note,p_adj_BH,significant_FDR_0_05
rCLR_Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5711465615657032,0.5679002985145399,-0.776448206976164,-1.0792786853530159,0.30283047837685184,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Adlercreutzia equolifaciens,Adlercreutzia equolifaciens,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5585494128987526,0.5764692725760798,0.0,-0.186449140553281,0.186449140553281,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Erysipelatoclostridium ramosum,Erysipelatoclostridium ramosum,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.5329468312952894,0.5940703858434967,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5323226347107449,0.594502558041113,-0.6281374111952582,-0.8323863279665003,0.20424891677124202,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5197327847332412,0.6032498330713904,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Barnesiella intestinihominis,Barnesiella intestinihominis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5167954199192456,0.60529897759844,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_[Ruminococcus] gnavus,[Ruminococcus] gnavus,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.514220220377198,0.6070980322103479,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Eubacterium sp. CAG:251,Eubacterium sp. CAG:251,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.5002596998723873,0.616892226685001,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Collinsella aerofaciens,Collinsella aerofaciens,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.49994346764217373,0.6171148841806037,1.4336430029602705,1.0831244598763554,0.35051854308391506,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Roseburia intestinalis,Roseburia intestinalis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.49916860985157857,0.6176606063653829,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8583075958583892,False
rCLR_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.4858238374596538,0.6270920718280532,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.8602416882769447,False
rCLR_Klebsiella variicola,Klebsiella variicola,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.4194435266180165,0.6748920190941519,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9140942537098007,False
rCLR_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.391599000898072,0.6953545262324168,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.916894848210431,False
rCLR_Lachnospira pectinoschiza,Lachnospira pectinoschiza,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.37383895049090904,0.7085241388139178,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.916894848210431,False
rCLR_Streptococcus parasanguinis,Streptococcus parasanguinis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.3711803672972017,0.7105031949214666,-0.4046358707013159,-0.7895463093470857,0.3849104386457698,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.916894848210431,False
rCLR_Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.36355193664190466,0.7161926231066471,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.916894848210431,False
rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Adenoma,Control,183,397,4,FengQ_2015;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.35871901576414805,0.719805301398843,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.916894848210431,False
rCLR_Megamonas funiformis,Megamonas funiformis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.32659709511359336,0.7439726409269867,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.3086771223480768,0.7575671482588233,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Adenoma,Control,183,397,4,FengQ_2015;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.3086346737687399,0.7575994418198404,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Dialister invisus,Dialister invisus,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.30257409787183076,0.7622144565861902,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Veillonella parvula,Veillonella parvula,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.28967066787827306,0.772068198299714,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Firmicutes bacterium CAG:110,Firmicutes bacterium CAG:110,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.2597882689316143,0.7950271003944291,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Roseburia hominis,Roseburia hominis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.24235572538510072,0.808504537849068,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Bacteroides finegoldii,Bacteroides finegoldii,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.23290108794375391,0.8158382136148151,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Roseburia faecis,Roseburia faecis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.22644282985300565,0.8208570194945042,0.0700630184039756,0.5743150905653909,-0.5042520721614153,higher_in_Control,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_[Ruminococcus] lactaris,[Ruminococcus] lactaris,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.2253695223588159,0.8216918194128985,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Streptococcus salivarius,Streptococcus salivarius,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.22400481939024539,0.8227535531901171,-0.0326995331540096,-0.49336097313426214,0.46066143998025255,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Eubacterium sp. CAG:38,Eubacterium sp. CAG:38,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.2177298582297839,0.8276395982327861,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9224733021969596,False
rCLR_Blautia obeum,Blautia obeum,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.20153532895320442,0.8402800075904671,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9269068124967008,False
rCLR_[Eubacterium] siraeum,[Eubacterium] siraeum,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.18139447279026524,0.8560579569901543,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.934675524468842,False
rCLR_Gemmiger formicilis,Gemmiger formicilis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.13057564580435085,0.896111009581039,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9670097422671489,False
rCLR_Alistipes shahii,Alistipes shahii,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.10555616699906352,0.9159345040480456,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9670097422671489,False
rCLR_Anaerobutyricum hallii,Anaerobutyricum hallii,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.09883804816739361,0.9212668583142551,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9670097422671489,False
rCLR_Bacteroides uniformis,Bacteroides uniformis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.09182344239622657,0.926838318404547,2.0950241782480474,2.4862924882621478,-0.39126831001410034,higher_in_Control,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9670097422671489,False
rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.08676306672467281,0.9308598453599657,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9670097422671489,False
rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.056449694608168725,0.9549835694651159,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9825311724304557,False
rCLR_Enterocloster bolteae,Enterocloster bolteae,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.04098232891027979,0.967309983512638,0.0,-0.09933345773750765,0.09933345773750765,higher_in_Adenoma,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9848567585345449,False
rCLR_Phocaeicola coprocola,Phocaeicola coprocola,Adenoma,Control,183,397,4,FengQ_2015;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,0.025930616462899934,0.9793126798463483,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9848567585345449,False
rCLR_Parasutterella excrementihominis,Parasutterella excrementihominis,Adenoma,Control,209,425,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-0.0189803781804409,0.9848567585345449,0.0,0.0,0.0,no_median_difference,Adenoma_vs_Control,van_elteren_blocked_wilcoxon,Study,,,ok,0.9848567585345449,False
rCLR_Streptococcus thermophilus,Streptococcus thermophilus,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-3.804398391361511,0.00014214924552998,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.015209969271707861,True
rCLR_Paraprevotella xylaniphila,Paraprevotella xylaniphila,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-2.7868210679382592,0.005322786048317681,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.25738364617858056,False
rCLR_Flavonifractor plautii,Flavonifractor plautii,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.5955907898466286,0.009442845196509177,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.25738364617858056,False
rCLR_Clostridium sp. CAG:58,Clostridium sp. CAG:58,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.5831384331500487,0.009790602953267025,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.25738364617858056,False
rCLR_Alistipes finegoldii,Alistipes finegoldii,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.4616401398459993,0.013830335523077433,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.25738364617858056,False
rCLR_Bacteroides intestinalis,Bacteroides intestinalis,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-2.4463089196956025,0.014432727823097976,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.25738364617858056,False
rCLR_Parvimonas micra,Parvimonas micra,CRC,Adenoma,386,183,4,FengQ_2015;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-2.2656396246544603,0.023473456907567143,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.296871474632301,False
rCLR_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.223320134436473,0.02619422078459639,-0.3381826045350764,-0.6281374111952582,0.2899548066601818,higher_in_CRC,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.296871474632301,False
rCLR_Phocaeicola plebeius,Phocaeicola plebeius,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.216111100485161,0.026683894202095992,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.296871474632301,False
rCLR_Roseburia faecis,Roseburia faecis,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-2.200873257130333,0.02774499762918701,0.0,0.0700630184039756,-0.0700630184039756,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.296871474632301,False
rCLR_Parabacteroides merdae,Parabacteroides merdae,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,2.1399273182960052,0.03236064098089791,0.7522566949436127,0.0,0.7522566949436127,higher_in_CRC,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.31478078045055236,False
rCLR_Phascolarctobacterium succinatutens,Phascolarctobacterium succinatutens,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-2.0276982118244353,0.04259105827301731,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.379770269601071,False
rCLR_Lachnospira pectinoschiza,Lachnospira pectinoschiza,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.9254987876978757,0.05416698748109097,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.4458359738828257,False
rCLR_[Eubacterium] rectale,[Eubacterium] rectale,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.8439072655987938,0.0651966560643981,0.9054341581645596,1.118711550160065,-0.21327739199550544,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.46455330945236906,False
rCLR_Adlercreutzia equolifaciens_1,Adlercreutzia equolifaciens_1,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.816620014593543,0.0692753166546772,-0.4309002509070654,-0.106232978405214,-0.3246672725018514,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.46455330945236906,False
rCLR_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.8153775061784103,0.06946591543212995,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.46455330945236906,False
rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.781953763888059,0.07475677193576283,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.46525106579534165,False
rCLR_Coprobacter fastidiosus,Coprobacter fastidiosus,CRC,Adenoma,386,183,4,FengQ_2015;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.7608338164158017,0.0782665344328612,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.46525106579534165,False
rCLR_Desulfovibrio piger,Desulfovibrio piger,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.6866429355906924,0.09167203082264652,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5162582788433252,False
rCLR_Gordonibacter pamelaeae,Gordonibacter pamelaeae,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.6441055690890187,0.10015439780854762,-1.7144396906564752,-0.8680270501030809,-0.8464126405533943,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5266005703042739,False
rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.6288181852746435,0.10335151379803506,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5266005703042739,False
rCLR_Holdemanella biformis,Holdemanella biformis,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.570505447451292,0.11629756807612812,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5656290810975323,False
rCLR_Oscillibacter sp. 57_20,Oscillibacter sp. 57_20,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.5236255428209304,0.1276022787224163,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Roseburia intestinalis,Roseburia intestinalis,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.5133272475621506,0.13019655479799416,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Agathobaculum butyriciproducens,Agathobaculum butyriciproducens,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.50243439796474,0.13298495835507465,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Phocaeicola vulgatus,Phocaeicola vulgatus,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.4816881503534802,0.1384232915015732,2.626797596674653,1.288244064054569,1.3385535326200841,higher_in_CRC,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Dorea longicatena,Dorea longicatena,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.4545963805754045,0.14578103362145892,0.5813214425597143,0.6473407335451558,-0.06601929098544146,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Collinsella aerofaciens,Collinsella aerofaciens,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.444351260400271,0.14864019339434292,1.4559376102288015,1.4336430029602705,0.022294607268531053,higher_in_CRC,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.5680178818998105,False
rCLR_Bacteroides xylanisolvens,Bacteroides xylanisolvens,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.3762501285676334,0.16874420719262384,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.61042678091543,False
rCLR_Roseburia inulinivorans,Roseburia inulinivorans,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.3685253405491105,0.1711476955837654,0.2039669034022435,0.2688724873276709,-0.06490558392542739,higher_in_Adenoma,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.61042678091543,False
rCLR_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.2600216173783845,0.2076615640454348,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.716767333963275,False
rCLR_Escherichia coli,Escherichia coli,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.1846369079959516,0.2361610376980816,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.7685866921676404,False
rCLR_Phocaeicola dorei,Phocaeicola dorei,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.182415803667647,0.2370407555283377,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.7685866921676404,False
rCLR_Intestinibacter bartlettii,Intestinibacter bartlettii,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,-1.1431158145080855,0.25299050906296283,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.7899565505079789,False
rCLR_Blautia obeum,Blautia obeum,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.1273940429560105,0.2595759165858186,0.0,0.0,0.0,no_median_difference,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.7899565505079789,False
rCLR_Odoribacter splanchnicus,Odoribacter splanchnicus,CRC,Adenoma,413,209,5,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;YachidaS_2019;ZellerG_2014,1.091360588587319,0.2751142470942416,0.019679301938924,0.0,0.019679301938924,higher_in_CRC,CRC_vs_Adenoma,van_elteren_blocked_wilcoxon,Study,,,ok,0.7899565505079789,False
